Year,Fit,Temperature_C ,Uncertainty_C_1 sig),Decade Change,Dec_Year,Temp
1937.416667,8.8238983,8.9913492,0.059692768,,,
1937.5,8.8242369,8.9531717,0.060947203,,,
1937.583333,8.8245707,9.0053129,0.062604319,,,
1937.666667,8.8248997,8.9925661,0.060346489,,,
1937.75,8.825223,9.0563231,0.06056753,,,
1937.833333,8.8255444,9.1220827,0.058792021,,,
1937.916667,8.8258591,9.1279993,0.058524678,,,
1938,8.8261709,9.1024694,0.057970493,,,
1938.083333,8.826479,9.1120253,0.059188654,,,
1938.166667,8.8267822,9.1089792,0.058486889,,,
1938.25,8.8270826,9.1115055,0.058290307,,,
1938.333333,8.8273773,9.1116724,0.056987688,,,
1938.416667,8.8276691,9.1293516,0.056200979,,,
1938.5,8.8279581,9.1334038,0.054666862,,,
1938.583333,8.8282413,9.1377382,0.052526833,,,
1938.666667,8.8285217,9.130702,0.052054773,,,
1938.75,8.8287992,9.0721254,0.050512321,,,
1938.833333,8.829072,9.0229979,0.050309982,,,
1938.916667,8.8293428,9.0261545,0.050521476,,,
1939,8.8296089,9.0481119,0.050501828,,,
1939.083333,8.8298721,9.0425444,0.050159798,,,
1939.166667,8.8301315,9.0413284,0.050959288,,,
1939.25,8.8303881,9.0005217,0.051098252,,,
1939.333333,8.8306408,8.9563932,0.052001802,,,
1939.416667,8.8308916,8.9254618,0.052835249,,,
1939.5,8.8311377,9.0512934,0.054158255,,,
1939.583333,8.8313818,8.9953928,0.054441592,,,
1939.666667,8.8316221,9.0086012,0.056753491,,,
1939.75,8.8318596,9.0479021,0.058383623,,,
1939.833333,8.8320942,9.0803614,0.058700584,,,
1939.916667,8.8323259,9.0606775,0.059000649,,,
1940,8.8325548,9.0599737,0.060238279,,,
1940.083333,8.8327799,9.0718479,0.060345253,,,
1940.166667,8.833004,9.061779,0.059241541,,,
1940.25,8.8332243,9.08883,0.058712913,,,
1940.333333,8.8334427,9.1095085,0.058498368,,,
1940.416667,8.8336582,9.1031475,0.057252111,,,
1940.5,8.8338709,9.0338755,0.057836309,,,
1940.583333,8.8340816,9.0710516,0.058997385,,,
1940.666667,8.8342905,9.0863314,0.058719153,,,
1940.75,8.8344955,9.0694017,0.055917887,,,
1940.833333,8.8346996,9.0578299,0.055545138,,,
1940.916667,8.8349018,9.0771017,0.054510657,,,
1941,8.8351021,9.0810127,0.053625353,,,
1941.083333,8.8353004,9.0924463,0.052795134,,,
1941.166667,8.8354969,9.1098719,0.052418776,,,
1941.25,8.8356905,9.0734987,0.052403732,,,
1941.333333,8.8358841,9.0903864,0.051933454,,,
1941.416667,8.8360748,9.0790863,0.051131017,,,
1941.5,8.8362646,9.039794,0.049592048,,,
1941.583333,8.8364534,9.0657187,0.049419596,,,
1941.666667,8.8366394,8.9981565,0.048129023,,,
1941.75,8.8368254,9.0087461,0.04938518,,,
1941.833333,8.8370104,8.9937468,0.049472862,,,
1941.916667,8.8371935,8.9778576,0.049275331,,,
1942,8.8373747,8.9739561,0.0485614,,,
1942.083333,8.8375559,8.9351864,0.048024407,,,
1942.166667,8.8377352,8.9144468,0.048194436,,,
1942.25,8.8379145,8.9401283,0.048007764,,,
1942.333333,8.8380928,8.9357786,0.047970004,,,
1942.416667,8.8382702,8.9723024,0.047547427,,,
1942.5,8.8384476,8.991374,0.048104735,,,
1942.583333,8.838623,8.9324169,0.048059116,,,
1942.666667,8.8387995,8.9857798,0.048182491,,,
1942.75,8.838974,8.9645987,0.047186538,,,
1942.833333,8.8391485,8.9807196,0.046735832,,,
1942.916667,8.839324,8.9908752,0.046379829,,,
1943,8.8394976,8.9553289,0.046455663,,,
1943.083333,8.8314476,8.9759598,0.046778454,,,
1943.166667,8.8236322,8.9739046,0.046476597,,,
1943.25,8.8160448,8.9708366,0.046684611,,,
1943.333333,8.8086777,8.9944849,0.047246059,,,
1943.416667,8.8015242,8.9807615,0.048039011,,,
1943.5,8.7945805,9.0063677,0.047284907,,,
1943.583333,8.7878389,9.0986652,0.046955187,,,
1943.666667,8.7812948,9.1063204,0.046686611,,,
1943.75,8.7749434,9.1436901,0.046942621,,,
1943.833333,8.7687769,9.1264935,0.04718696,,,
1943.916667,8.7627916,9.114316,0.047876669,,,
1944,8.7569818,9.1401701,0.047982463,,,
1944.083333,8.7595673,9.1385489,0.04801001,,,
1944.166667,8.762084,9.1595888,0.048093536,,,
1944.25,8.764535,9.1885843,0.047441346,,,
1944.333333,8.766921,9.1790752,0.047014387,,,
1944.416667,8.7692471,9.1665306,0.046158531,,,
1944.5,8.7715111,9.0999308,0.045822377,,,
1944.583333,8.7737179,9.0177145,0.046383998,,,
1944.666667,8.7758665,8.9394217,0.047905429,,,
1944.75,8.7779608,8.9081316,0.048299141,,,
1944.833333,8.7800026,8.9277124,0.047882622,,,
1944.916667,8.781992,8.9080153,0.047232368,,,
1945,8.7839317,8.8954973,0.047078579,,,
1945.083333,8.7858229,8.8737669,0.046638266,,,
1945.166667,8.7876654,8.8962307,0.046074896,,,
1945.25,8.789465,8.8775587,0.045802316,,,
1945.333333,8.7912178,8.8619509,0.046141363,,,
1945.416667,8.7929287,8.8635921,0.046086856,,,
1945.5,8.7945976,8.8373709,0.045825859,,,
1945.583333,8.7962265,8.8766727,0.045195194,,,
1945.666667,8.7978163,8.9490261,0.044698549,,,
1945.75,8.7993679,8.9563856,0.045349632,,,
1945.833333,8.8008833,8.9721918,0.045663698,,,
1945.916667,8.8023634,8.9954786,0.045539213,,,
1946,8.8038092,8.9949865,0.045449925,,,
1946.083333,8.8052216,9.0116911,0.045170264,,,
1946.166667,8.8066006,8.9699125,0.045393359,,,
1946.25,8.80795,8.9531984,0.0457476,,,
1946.333333,8.809269,8.9249325,0.046601613,,,
1946.416667,8.8105583,8.9379778,0.048007009,,,
1946.5,8.8118191,8.9429646,0.049406657,,,
1946.583333,8.8130531,8.9127245,0.051067398,,,
1946.666667,8.8142605,8.8849897,0.050366244,,,
1946.75,8.815443,8.9303951,0.049783766,,,
1946.833333,8.8165998,8.9185801,0.049106112,,,
1946.916667,8.8177338,8.9161024,0.04881209,,,
1947,8.8188438,8.9269924,0.048555041,,,
1947.083333,8.819932,8.9229136,0.048509208,,,
1947.166667,8.8209982,8.9247856,0.048176864,,,
1947.25,8.8220453,8.9336405,0.047990772,,,
1947.333333,8.8230705,8.9963408,0.047179286,,,
1947.416667,8.8240767,9.0127869,0.046341523,,,
1947.5,8.8250656,9.0544949,0.044918974,,,
1947.583333,8.8260355,9.1191797,0.045246034,,,
1947.666667,8.8269892,9.1212416,0.045276651,,,
1947.75,8.8279247,9.0474634,0.045395822,,,
1947.833333,8.828846,9.0291967,0.046034455,,,
1947.916667,8.8297501,9.0457935,0.046112908,,,
1948,8.8306408,9.0672827,0.046663174,,,
1948.083333,8.8315172,9.0741987,0.046495611,,,
1948.166667,8.8323784,9.0788631,0.046685952,,,
1948.25,8.8332281,9.0789938,0.046165289,,,
1948.333333,8.8340645,9.043807,0.046268319,,,
1948.416667,8.8348885,9.0236254,0.045975504,,,
1948.5,8.8357019,9.0075836,0.046468083,,,
1948.583333,8.836503,8.9899578,0.046055681,,,
1948.666667,8.8372946,8.9503708,0.045989128,,,
1948.75,8.8380756,8.960021,0.046377165,,,
1948.833333,8.8388462,8.9461203,0.046089154,,,
1948.916667,8.8396091,8.92978,0.045382829,,,
1949,8.8403625,8.8904858,0.044236711,,,
1949.083333,8.8411074,8.8734236,0.043412573,,,
1949.166667,8.8418436,8.8697138,0.042884352,,,
1949.25,8.8425732,8.8538857,0.042705498,,,
1949.333333,8.8432961,8.848258,0.042448838,,,
1949.416667,8.8440113,8.84377,0.042459576,,,
1949.5,8.8447189,8.8418436,0.042359079,,,
1949.583333,8.8454227,8.7441263,0.042146571,,,
1949.666667,8.8461199,8.7404222,0.04191196,,,
1949.75,8.8468122,8.7534847,0.040742597,,,
1949.833333,8.8474979,8.7338572,0.040348284,,,
1949.916667,8.8481808,8.7332954,0.039879822,,,
1950,8.8488579,8.7478886,0.03904654,,,
1950.083333,8.8495302,8.7358656,0.039149358,,,
1950.166667,8.8502007,8.7079248,0.037665861,,,
1950.25,8.8508663,8.7077837,0.037893154,,,
1950.333333,8.8515291,8.6784859,0.037352165,,,
1950.416667,8.8521881,8.6190434,0.036570927,,,
1950.5,8.8528442,8.6285295,0.035622831,,,
1950.583333,8.8534975,8.6386795,0.034514314,,,
1950.666667,8.8541489,8.6116381,0.034863403,,,
1950.75,8.8547974,8.5960951,0.034260102,,,
1950.833333,8.8554449,8.6208696,0.034639865,,,
1950.916667,8.8560886,8.634161,0.034439908,,,
1951,8.8567305,8.6261187,0.033704698,,,
1951.083333,8.8573723,8.6501837,0.038846034,,,
1951.166667,8.8580122,8.6902466,0.035205572,,,
1951.25,8.8586502,8.7106886,0.034178317,,,
1951.333333,8.8592873,8.7531137,0.03283118,,,
1951.416667,8.8599234,8.8223,0.032264926,,,
1951.5,8.8605585,8.8839884,0.032485423,,,
1951.583333,8.8611937,8.959342,0.03271885,,,
1951.666667,8.8618279,9.0379791,0.034258847,,,
1951.75,8.8624601,9.0317364,0.034963298,,,
1951.833333,8.8630934,9.0372076,0.037039106,,,
1951.916667,8.8637266,9.0282707,0.037647333,,,
1952,8.8643589,9.0425053,0.038512628,,,
1952.083333,8.8649912,9.0601053,0.041537749,,,
1952.166667,8.8656244,9.0597668,0.041707407,,,
1952.25,8.8662586,9.063201,0.04330629,,,
1952.333333,8.8668919,9.0191774,0.042970231,,,
1952.416667,8.8675251,8.9540777,0.042677219,,,
1952.5,8.8681593,8.8951693,0.042583407,,,
1952.583333,8.8687944,8.8871269,0.04353781,,,
1952.666667,8.8694296,8.9112301,0.043869308,,,
1952.75,8.8700666,8.9746447,0.044208296,,,
1952.833333,8.8707037,9.0100183,0.043697201,,,
1952.916667,8.8713427,9.0223703,0.043363351,,,
1953,8.8719826,9.0363321,0.043476785,,,
1953.083333,8.8726225,9.0226212,0.043849444,,,
1953.166667,8.8732643,9.0297728,0.043794602,,,
1953.25,8.873908,9.0257292,0.044089446,,,
1953.333333,8.8745518,9.0623131,0.043750165,,,
1953.416667,8.8751974,9.0982122,0.044211047,,,
1953.5,8.875845,9.1230745,0.043362798,,,
1953.583333,8.8764944,9.0489483,0.042443201,,,
1953.666667,8.8771448,9.0037622,0.040981238,,,
1953.75,8.8777971,8.9576082,0.040657059,,,
1953.833333,8.8784504,8.8972464,0.039270669,,,
1953.916667,8.8791065,8.8509569,0.038370534,,,
1954,8.8797636,8.8331728,0.037719742,,,
1954.083333,8.8804235,8.8197422,0.037000372,,,
1954.166667,8.8810844,8.8053732,0.036733301,,,
1954.25,8.8817472,8.797842,0.036754793,,,
1954.333333,8.8824129,8.7914429,0.036547035,,,
1954.416667,8.8830795,8.8428059,0.036006345,,,
1954.5,8.883749,8.8090353,0.035553106,,,
1954.583333,8.8844204,8.9142008,0.035352333,,,
1954.666667,8.8850937,8.9151258,0.035127405,,,
1954.75,8.8857698,8.8648176,0.036153013,,,
1954.833333,8.8864479,8.8621416,0.035255129,,,
1954.916667,8.8871279,8.8826561,0.034282366,,,
1955,8.8878107,8.8973932,0.034645451,,,
1955.083333,8.8884954,8.9019957,0.034721867,,,
1955.166667,8.889184,8.9344645,0.033885473,,,
1955.25,8.8898726,8.9256897,0.031744741,,,
1955.333333,8.8905649,8.9441404,0.033161725,,,
1955.416667,8.8912601,8.900363,0.033787844,,,
1955.5,8.8919563,8.8848696,0.033736345,,,
1955.583333,8.8926563,8.8084669,0.034585172,,,
1955.666667,8.8933582,8.7853022,0.037047315,,,
1955.75,8.894063,8.8120117,0.037546803,,,
1955.833333,8.8947706,8.7926874,0.038507441,,,
1955.916667,8.8954792,8.7511635,0.034430146,,,
1956,8.8961916,8.7147255,0.035764374,,,
1956.083333,8.8969069,8.70926,0.033794343,,,
1956.166667,8.897624,8.6209373,0.030218475,,,
1956.25,8.898345,8.6006889,0.028591836,,,
1956.333333,8.8990679,8.5287151,0.02768882,,,
1956.416667,8.8997936,8.5056581,0.027152601,,,
1956.5,8.9005213,8.5261259,0.02821916,,,
1956.583333,8.9012527,8.5267267,0.031397287,,,
1956.666667,8.9019861,8.5465088,0.029632497,,,
1956.75,8.9027233,8.5618248,0.028666657,,,
1956.833333,8.9034615,8.5884905,0.024677104,,,
1956.916667,8.9042044,8.6306114,0.027100958,,,
1957,8.9049482,8.676918,0.027998516,,,
1957.083333,8.9056959,8.6635294,0.028753596,,,
1957.166667,8.9064465,8.7304144,0.023642351,,,
1957.25,8.9071989,8.7783613,0.027331118,,,
1957.333333,8.9079542,8.8277702,0.029723261,,,
1957.416667,8.9087133,8.8868303,0.03107342,,,
1957.5,8.9094744,8.9511967,0.02717304,,,
1957.583333,8.9102383,9.0453911,0.022645946,,,
1957.666667,8.911005,9.1009321,0.022830488,,,
1957.75,8.9122028,9.1276503,0.021710224,,,
1957.833333,8.9153938,9.1506414,0.021316864,,,
1957.916667,8.9185791,9.1688223,0.027424162,,,
1958,8.9212303,9.1334114,0.023130836,,,
1958.083333,8.9223547,9.1549578,0.027129149,,,
1958.166667,8.9223232,9.1245108,0.022056071,,,
1958.25,8.920187,9.0757151,0.024705475,,,
1958.333333,8.9173508,9.0605335,0.025360184,,,
1958.416667,8.9152403,9.0464153,0.024534377,,,
1958.5,8.9146481,9.0020981,0.026832905,,,
1958.583333,8.9151134,8.9542894,0.024285303,,,
1958.666667,8.9164114,8.9184446,0.026293165,,,
1958.75,8.9176064,8.9633551,0.021851968,,,
1958.833333,8.9179392,8.9929819,0.013741425,,,
1958.916667,8.9188862,8.9787817,0.016332392,,,
1959,8.9201374,9.0089159,0.013917592,,,
1959.083333,8.9209528,9.0320597,0.018742554,,,
1959.166667,8.9208126,9.0549326,0.021758483,,,
1959.25,8.9215794,9.0790739,0.02589307,,,
1959.333333,8.9222994,9.0612154,0.027248492,,,
1959.416667,8.9240437,9.0155001,0.027526818,,,
1959.5,8.925128,9.0143671,0.027392818,,,
1959.583333,8.9260921,8.9884949,0.024462414,,,
1959.666667,8.9267988,9.0253878,0.023816539,,,
1959.75,8.9278336,8.894021,0.023425514,,,
1959.833333,8.9293737,8.8339443,0.024369358,,,
1959.916667,8.9314308,8.8023157,0.028086302,,,
1960,8.9331341,8.7949476,0.029022353,,,
1960.083333,8.935071,8.7651062,0.031080426,,,
1960.166667,8.9363852,8.7696047,0.028144474,,,
1960.25,8.9367695,8.7785692,0.028721956,,,
1960.333333,8.9374475,8.8151255,0.028177696,,,
1960.416667,8.9376917,8.8190145,0.025934851,,,
1960.5,8.9384165,8.8523169,0.024393889,,,
1960.583333,8.9390116,8.8767042,0.022922706,,,
1960.666667,8.9398766,8.8752699,0.021317873,,,
1960.75,8.9410105,8.9836569,0.018549851,,,
1960.833333,8.9415579,9.0392771,0.019465986,,,
1960.916667,8.9422102,9.1035051,0.017679741,,,
1961,8.9424286,9.1038036,0.019462683,,,
1961.083333,8.942893,9.1098394,0.018627648,,,
1961.166667,8.9439316,9.1034422,0.018232831,,,
1961.25,8.9446888,9.1158438,0.017837104,,,
1961.333333,8.9465122,9.0913572,0.016488168,,,
1961.416667,8.9478073,9.1239061,0.014745364,,,
1961.5,8.9487743,9.0702534,0.0145391,,,
1961.583333,8.9499636,9.0711622,0.013402417,,,
1961.666667,8.9509764,9.0628157,0.013925135,,,
1961.75,8.9523163,9.0524712,0.012303528,,,
1961.833333,8.9536676,9.029315,0.020125914,,,
1961.916667,8.9541759,8.9837961,0.018451949,,,
1962,8.9550934,8.9693642,0.017527666,,,
1962.083333,8.9562798,8.9678621,0.017340392,,,
1962.166667,8.9569979,8.956789,0.019483211,,,
1962.25,8.9587107,8.9341354,0.018481994,,,
1962.333333,8.9587612,8.9407415,0.012819087,,,
1962.416667,8.9594555,8.9451923,0.010779295,,,
1962.5,8.9602537,8.9757853,0.010289408,,,
1962.583333,8.9611931,8.9644604,0.00907313,,,
1962.666667,8.9618044,8.9974108,0.008897051,,,
1962.75,8.962018,8.9681768,0.015059247,,,
1962.833333,8.9629097,8.9391632,0.009180618,,,
1962.916667,8.9643612,8.926158,0.008508332,,,
1963,8.9654388,8.9294233,0.010714135,,,
1963.083333,8.9396648,8.9511023,0.009311185,,,
1963.166667,8.9148741,8.9862757,0.013000091,,,
1963.25,8.8903122,9.0175438,0.016894942,,,
1963.333333,8.8671703,9.0700331,0.017177309,,,
1963.416667,8.8445444,9.1050329,0.018876242,,,
1963.5,8.8227968,9.090744,0.019010025,,,
1963.583333,8.8019352,9.0932379,0.015826437,,,
1963.666667,8.7818794,9.0053205,0.016275331,,,
1963.75,8.762289,8.9860163,0.01348411,,,
1963.833333,8.7427139,8.9702415,0.011939587,,,
1963.916667,8.7232647,8.9657698,0.016785508,,,
1964,8.7048588,8.961421,0.015295643,,,
1964.083333,8.7132826,8.943141,0.019997784,,,
1964.166667,8.721756,8.8894682,0.019034911,,,
1964.25,8.7295074,8.8280115,0.022617441,,,
1964.333333,8.7374153,8.7357187,0.023103668,,,
1964.416667,8.7449732,8.6802263,0.021757501,,,
1964.5,8.7520237,8.6601477,0.022585357,,,
1964.583333,8.7582684,8.6626539,0.019980831,,,
1964.666667,8.7649145,8.673646,0.020224798,,,
1964.75,8.7711382,8.6941614,0.021743514,,,
1964.833333,8.7774239,8.6963129,0.022988316,,,
1964.916667,8.7830181,8.7110367,0.023154159,,,
1965,8.7885303,8.697113,0.018943094,,,
1965.083333,8.7950163,8.6908026,0.01681086,,,
1965.166667,8.8003702,8.7176666,0.017937169,,,
1965.25,8.8067398,8.7319155,0.01379495,,,
1965.333333,8.8122654,8.7849541,0.011626511,,,
1965.416667,8.8183146,8.7856417,0.013329521,,,
1965.5,8.8237963,8.8101883,0.013680318,,,
1965.583333,8.8296909,8.7856207,0.015510108,,,
1965.666667,8.8354225,8.8174143,0.017512211,,,
1965.75,8.8414345,8.8585157,0.013246575,,,
1965.833333,8.8476038,8.8719645,0.014725965,,,
1965.916667,8.8537807,8.8754892,0.020007506,,,
1966,8.8598785,8.9161959,0.022890188,,,
1966.083333,8.8648415,8.9542055,0.024343099,,,
1966.166667,8.8703461,8.9461899,0.024784127,,,
1966.25,8.874898,8.9690771,0.023145066,,,
1966.333333,8.8793135,8.9424524,0.023932792,,,
1966.416667,8.8837681,8.9412031,0.026151975,,,
1966.5,8.8889828,8.9111137,0.022736767,,,
1966.583333,8.8938608,8.9203892,0.019713677,,,
1966.666667,8.8980207,8.8815699,0.01932942,,,
1966.75,8.9017925,8.862958,0.020098506,,,
1966.833333,8.9053612,8.8859625,0.019214964,,,
1966.916667,8.9093561,8.9304142,0.015453398,,,
1967,8.9125185,8.8966742,0.013742692,,,
1967.083333,8.9153929,8.8621206,0.010562765,,,
1967.166667,8.918642,8.8742599,0.013268249,,,
1967.25,8.9219551,8.8671227,0.014148118,,,
1967.333333,8.9258204,8.9177237,0.014173583,,,
1967.416667,8.9292908,8.9324551,0.014492889,,,
1967.5,8.9326353,8.9734354,0.015225772,,,
1967.583333,8.9354753,8.9458799,0.016148203,,,
1967.666667,8.9384232,8.9700727,0.016773675,,,
1967.75,8.9415388,9.0366659,0.018448692,,,
1967.833333,8.9443064,9.0344734,0.022564719,,,
1967.916667,8.9469795,8.982049,0.018626235,,,
1968,8.9504023,8.9775782,0.020483414,,,
1968.083333,8.9541378,8.9626045,0.020039937,,,
1968.166667,8.9572668,8.9400883,0.01898396,,,
1968.25,8.96033,8.9075012,0.016343889,,,
1968.333333,8.9631577,8.8779621,0.018020811,,,
1968.416667,8.9655313,8.8684635,0.019316292,,,
1968.5,8.9681911,8.8232365,0.02090692,,,
1968.583333,8.9714375,8.8038416,0.021644603,,,
1968.666667,8.9744549,8.7475357,0.022948289,,,
1968.75,8.9779778,8.6598063,0.020522327,,,
1968.833333,8.9813318,8.6672773,0.023168006,,,
1968.916667,8.9847918,8.6890936,0.021465983,,,
1969,8.9877853,8.7059498,0.014946295,,,
1969.083333,8.9911299,8.7240496,0.01362094,,,
1969.166667,8.9943199,8.7378635,0.015064394,,,
1969.25,8.9978514,8.7714367,0.020416864,,,
1969.333333,9.0008402,8.7753553,0.021309213,,,
1969.416667,9.0038052,8.8128977,0.022346164,,,
1969.5,9.0064249,8.8804092,0.023579714,,,
1969.583333,9.0087376,8.9369402,0.021144369,,,
1969.666667,9.0116348,9.0344248,0.021681554,,,
1969.75,9.0141115,9.0529966,0.020900563,,,
1969.833333,9.0168314,9.0659857,0.018356016,,,
1969.916667,9.0186749,9.0577402,0.017932054,,,
1970,9.0206833,9.0700884,0.019783214,,,
1970.083333,9.022172,9.0820618,0.019377141,,,
1970.166667,9.0242634,9.0730677,0.016639141,,,
1970.25,9.0259848,9.089654,0.01478798,,,
1970.333333,9.0284348,9.0867567,0.016429974,,,
1970.416667,9.0305748,9.0567446,0.015453959,,,
1970.5,9.0325632,8.9998016,0.016446702,,,
1970.583333,9.0346651,9.0125427,0.01775417,,,
1970.666667,9.0362301,8.9286499,0.018760547,,,
1970.75,9.0373392,8.899992,0.017534282,,,
1970.833333,9.037673,8.8700991,0.019566217,,,
1970.916667,9.0393562,8.870512,0.020024471,,,
1971,9.0410872,8.834609,0.01681207,,,
1971.083333,9.0428896,8.8146753,0.013328299,,,
1971.166667,9.0444221,8.8350363,0.01315292,,,
1971.25,9.0453529,8.8377466,0.009896155,,,
1971.333333,9.0464382,8.8341093,0.011635028,,,
1971.416667,9.0479727,8.8533096,0.012326087,,,
1971.5,9.0495577,8.8860102,0.012814959,,,
1971.583333,9.050808,8.796855,0.015291001,,,
1971.666667,9.0524406,8.7894974,0.01363617,,,
1971.75,9.0536242,8.8160152,0.013261424,,,
1971.833333,9.0563526,8.8214388,0.015226535,,,
1971.916667,9.0581665,8.8211565,0.016903533,,,
1972,9.0592489,8.8586321,0.015081649,,,
1972.083333,9.0605326,8.8665495,0.013667925,,,
1972.166667,9.0619736,8.8715496,0.018287479,,,
1972.25,9.0642099,8.846488,0.016881832,,,
1972.333333,9.0663404,8.8379641,0.017292798,,,
1972.416667,9.0686979,8.796977,0.014626857,,,
1972.5,9.0708609,8.7925787,0.016523267,,,
1972.583333,9.0732718,8.8898544,0.013562979,,,
1972.666667,9.0758514,8.9878979,0.011740352,,,
1972.75,9.0791245,9.0205603,0.011676133,,,
1972.833333,9.0815115,9.0668898,0.01210969,,,
1972.916667,9.0845995,9.1171675,0.011919835,,,
1973,9.0883226,9.1435022,0.012735388,,,
1973.083333,9.0918512,9.1576529,0.01124369,,,
1973.166667,9.095562,9.1625509,0.012411086,,,
1973.25,9.0987968,9.1762686,0.010294368,,,
1973.333333,9.1015005,9.2114897,0.01063459,,,
1973.416667,9.1036749,9.2437963,0.012274755,,,
1973.5,9.105197,9.2435799,0.012605176,,,
1973.583333,9.1063938,9.1791286,0.013625498,,,
1973.666667,9.1079664,9.0776358,0.014545083,,,
1973.75,9.1095648,9.0291023,0.01288881,,,
1973.833333,9.1111212,8.985384,0.01455543,,,
1973.916667,9.1121731,8.9369717,0.018075301,,,
1974,9.1124744,8.8964443,0.018095048,,,
1974.083333,9.1128473,8.8802996,0.017685205,,,
1974.166667,9.1129208,8.8840914,0.017941931,,,
1974.25,9.1130323,8.8555918,0.019367058,,,
1974.333333,9.1132841,8.8094826,0.021105092,,,
1974.416667,9.113699,8.7865219,0.021739748,,,
1974.5,9.1148739,8.7543411,0.020473101,,,
1974.583333,9.1165733,8.8167734,0.021871222,,,
1974.666667,9.1175556,8.8830833,0.021954354,,,
1974.75,9.1181612,8.9302788,0.020915808,,,
1974.833333,9.1190653,8.9448853,0.019460712,,,
1974.916667,9.1200552,8.9910746,0.017386786,,,
1975,9.1216688,9.0132084,0.017186135,,,
1975.083333,9.1226816,9.0297861,0.018605929,,,
1975.166667,9.1236439,8.9847078,0.02203781,,,
1975.25,9.1251078,9.021574,0.024468566,,,
1975.333333,9.1265564,9.0328894,0.025119584,,,
1975.416667,9.1278191,9.0262671,0.024805023,,,
1975.5,9.1291904,9.0373821,0.024805705,,,
1975.583333,9.1304331,9.0186157,0.023664531,,,
1975.666667,9.1320763,8.9912577,0.023327758,,,
1975.75,9.1340179,8.8904753,0.021682398,,,
1975.833333,9.1358213,8.8673153,0.021456449,,,
1975.916667,9.1369238,8.8025236,0.02330002,,,
1976,9.1377859,8.7505484,0.020983635,,,
1976.083333,9.1333961,8.7262812,0.021218948,,,
1976.166667,9.128665,8.7301807,0.022733115,,,
1976.25,9.1236782,8.709549,0.023199776,,,
1976.333333,9.1188679,8.6410046,0.022777697,,,
1976.416667,9.1146994,8.6220274,0.023969956,,,
1976.5,9.1109133,8.6274366,0.024644647,,,
1976.583333,9.1072359,8.5941553,0.025093501,,,
1976.666667,9.1030779,8.6283617,0.025792199,,,
1976.75,9.1002083,8.7256966,0.026229081,,,
1976.833333,9.0971756,8.7756319,0.025927466,,,
1976.916667,9.0951538,8.83636,0.028047036,,,
1977,9.0932531,8.9028349,0.027732005,,,
1977.083333,9.0971127,8.9379053,0.024790439,,,
1977.166667,9.100976,8.9899216,0.025724513,,,
1977.25,9.1051683,8.9874716,0.025921147,,,
1977.333333,9.1095457,9.0562067,0.027499295,,,
1977.416667,9.1135731,9.1360235,0.028321619,,,
1977.5,9.1171627,9.1512871,0.02657108,,,
1977.583333,9.1213646,9.1767073,0.023265703,,,
1977.666667,9.1250982,9.1707659,0.02506695,,,
1977.75,9.128355,9.1680098,0.021732541,,,
1977.833333,9.1316814,9.1537132,0.020231668,,,
1977.916667,9.1343451,9.1278677,0.017675302,,,
1978,9.1377478,9.0817795,0.013931205,,,
1978.083333,9.1409016,9.0641289,0.013267255,,,
1978.166667,9.1441851,8.9881592,0.013074136,,,
1978.25,9.1466532,8.9985619,0.013180803,,,
1978.333333,9.1491556,9.0035887,0.0129346,,,
1978.416667,9.1518555,8.9839764,0.013576155,,,
1978.5,9.1544685,8.9858866,0.013854389,,,
1978.583333,9.1567717,8.9878836,0.018302506,,,
1978.666667,9.1593542,8.9504347,0.018343771,,,
1978.75,9.1620512,8.9305811,0.018849654,,,
1978.833333,9.1643419,8.9069395,0.018514043,,,
1978.916667,9.1664162,8.8960962,0.020770357,,,
1979,9.1686954,8.9124117,0.020636762,,,
1979.083333,9.1708364,8.8911009,0.02253747,,,
1979.166667,9.1730299,8.9359179,0.018327857,,,
1979.25,9.1756506,8.9512167,0.018511254,,,
1979.333333,9.1783695,8.9753113,0.018447429,,,
1979.416667,9.180831,8.973629,0.018151744,,,
1979.5,9.1837664,9.0386772,0.01652689,,,
1979.583333,9.1862803,9.0545006,0.017342872,,,
1979.666667,9.188817,9.1151485,0.019615564,,,
1979.75,9.1916409,9.1102686,0.020143852,,,
1979.833333,9.1944437,9.1487875,0.022991629,,,
1979.916667,9.1978321,9.1872711,0.021895736,,,
1980,9.200758,9.1928854,0.021820407,,,
1980.083333,9.2033119,9.2420225,0.019764835,,,
1980.166667,9.2060137,9.2641306,0.017244144,,,
1980.25,9.2090034,9.2700911,0.016529265,,,
1980.333333,9.2117109,9.2657833,0.016955616,,,
1980.416667,9.2144222,9.2931471,0.01740693,,,
1980.5,9.2166338,9.2469587,0.01855818,,,
1980.583333,9.2188835,9.3096704,0.018804986,,,
1980.666667,9.2218533,9.335638,0.017611248,,,
1980.75,9.2240381,9.4092522,0.018365234,,,
1980.833333,9.2263956,9.4144087,0.020240568,,,
1980.916667,9.2285614,9.3959894,0.020469064,,,
1981,9.2303743,9.4170141,0.017872877,,,
1981.083333,9.2322941,9.4168139,0.019947345,,,
1981.166667,9.2338715,9.450902,0.018279336,,,
1981.25,9.2351952,9.4302969,0.022264657,,,
1981.333333,9.2367802,9.417779,0.024755832,,,
1981.416667,9.2386923,9.3917742,0.023179873,,,
1981.5,9.2408447,9.433939,0.022870407,,,
